 59128	 59128	IsA	factory	place	2.0
553544	553544	HasProperty	hot air ballons	romantic and fun	1.5849625007211563
 76273	 76273	CapableOf	whale	sound	2.0
 46513	 46513	ReceivesAction	John robbed a bank John	arrested	1.5849625007211563
435989	435989	HasPrerequisite	resting	a peaceful place	1.5849625007211563
464924	464924	UsedFor	an industry	do a job	1.5849625007211563
270545	270545	CapableOf	child	light up my life	1.5849625007211563
  1016	  1016	HasSubevent	wait in line	read book	2.0
 83170	 83170	ReceivesAction	Grass	composed of individual blades of grass	1.5849625007211563
372781	372781	CapableOf	you	sleep in tent	2.321928094887362
569336	569336	Causes	going public	many people would become shareholders	1.5849625007211563
367301	367301	HasSubevent	printing on the printer	error	1.5849625007211563
257175	257175	UsedFor	numbers	counting	2.321928094887362
558212	558212	IsA	The Terminator	a famous movie	1.5849625007211563
300576	300576	HasPrerequisite	make friends	act friendly towards people	1.5849625007211563
430138	430138	HasSubevent	make good world	take stand	1.5849625007211563
222656	222656	HasProperty	Rabbits	cute	2.807354922057604
 79341	 79341	NotDesires	person	be brush off	1.5849625007211563
279268	279268	CapableOf	someone	play the tambourine	1.5849625007211563
  5173	  5173	AtLocation	love	a library	1.5849625007211563
593857	593857	HasLastSubevent	get pay	deposit your paycheck	1.5849625007211563
193568	193568	HasSubevent	become more clean	use soap	1.5849625007211563
512737	512737	AtLocation	a sheet	in bed	2.321928094887362
215976	215976	ReceivesAction	catastrophe	report on news	1.5849625007211563
552057	552057	HasA	A house	a washing machine	1.5849625007211563
267660	267660	ReceivesAction	Water	found in a bathtub	1.5849625007211563
455119	455119	MotivatedByGoal	cut your hair	it shorter	2.321928094887362
220442	220442	Desires	a person	equal pay for equal work	2.0
23412797	Initial studies using genome - wide DNA copy number data broadly partitioned breast cancers into three types , complex , amplifier , and simple , and moreover associated distinct copy number changes with the intrinsic subtypes defined by gene expression profiles.	broadly partitioned	Initial studies using genome - wide DNA copy number data	breast cancers	into three types , simple	1	1		
173001	173001	CapableOf	Rain	wet the sidewalk	1.5849625007211563
109266	109266	IsA	notebook	spiral bind	1.5849625007211563
 14954	 14954	UsedFor	reproduce	replicate	1.5849625007211563
327723	327723	IsA	Vitamins	nutritional supplements	1.5849625007211563
 51677	 51677	HasSubevent	taking an oath	giggle	1.5849625007211563
 91725	 91725	IsA	Something you find downstairs	a basement	2.0
435214	435214	AtLocation	tennents	an apartment	1.5849625007211563
542324	542324	HasSubevent	taking care of proposals	write notes	1.5849625007211563
533478	533478	HasSubevent	dive	jump from a diving board	1.5849625007211563
363527	363527	CapableOf	person	use metaphor when they speak	1.5849625007211563
486117	486117	Causes	copulating	having children	2.321928094887362
518326	518326	DefinedAs	chinook salmon	oncorhynchus tshawytscha	1.5849625007211563
27092990	Anti-HER2 treatment , which is an effective strategy in metastatic gastric cancer , is now also being studied in the perioperative setting.	is	Anti-HER2 treatment	an effective strategy in metastatic gastric cancer	1	1			
335245	335245	NotCapableOf	The teacher	call on Conner	1.5849625007211563
374929	374929	UsedFor	go to movie	relate to human experience	1.5849625007211563
452564	452564	HasSubevent	answer question	provide answer	1.5849625007211563
586423	586423	CapableOf	i	rest when i be tire	1.5849625007211563
 59911	 59911	NotCapableOf	walk be for person who	afford to ride bus	1.5849625007211563
103602	103602	CapableOf	you	follow route to your destination	1.5849625007211563
584553	584553	HasSubevent	play the piano	your fingers roam over the keys	1.5849625007211563
472106	472106	HasProperty	male homosexuality	innate	1.5849625007211563
368641	368641	UsedFor	skating	fun	1.5849625007211563
595720	595720	AtLocation	someone	a crossroad	2.584962500721156
552479	552479	UsedFor	sky	sunrise and sunset	1.5849625007211563
460834	460834	HasPrerequisite	make patchwork quilt	sew	2.584962500721156
 41747	 41747	MotivatedByGoal	contemplate	clarify idea	1.5849625007211563
146387	146387	HasProperty	Secure Sockets Layer	abbreviated to'SSL'	1.5849625007211563
497051	497051	HasPrerequisite	have heart attack	bad heart health	1.5849625007211563
354506	354506	ReceivesAction	Very little	gained unless there is some risk	1.5849625007211563
161425	161425	HasPrerequisite	see band	find concert	1.5849625007211563
 18818	 18818	NotCapableOf	Most mammals	fly	1.5849625007211563
 26875	 26875	AtLocation	a date stamp	a desk	2.0
270664	270664	UsedFor	a checkbook cover	protect your checks	1.5849625007211563
241100	241100	UsedFor	oboe	practice	1.5849625007211563
287170	287170	HasSubevent	playing poker	the casino gives out prizes	1.5849625007211563
201534	201534	AtLocation	someone	dinner table	1.5849625007211563
 24124	 24124	IsA	bass clarinet	musical instrument	2.321928094887362
210228	210228	UsedFor	fireplace	build fire in	1.5849625007211563
464005	464005	Causes	going to a movie	watching a movie	1.5849625007211563
307535	307535	UsedFor	a kosher deli	bagels	1.5849625007211563
 30074	 30074	AtLocation	prism	windowsill	1.5849625007211563
381269	381269	HasPrerequisite	flirt	judge person	1.5849625007211563
496661	496661	Causes	breathe some fresh air	energy	1.5849625007211563
 82747	 82747	HasSubevent	create art	emotion	1.5849625007211563
352055	352055	HasSubevent	jump rope	sprain ankle	1.5849625007211563
574774	574774	IsA	pepper and salt	culinary condiments	1.5849625007211563
591209	591209	CapableOf	scientist	discover that nuetrinos have mass	1.5849625007211563
595821	595821	Causes	sending a criminal to prison	a better society	1.5849625007211563
298830	298830	UsedFor	writing a program	getting paid	1.5849625007211563
295937	295937	HasPrerequisite	run in marathon	practice first	1.5849625007211563
189561	189561	ReceivesAction	His uncle	murdered	1.5849625007211563
457258	457258	HasA	one impairment person might	be nephritis	1.5849625007211563
 69214	 69214	Causes	read letter	you cry and hug your dog	1.5849625007211563
329679	329679	IsA	large house	call mansion	1.5849625007211563
194511	194511	HasPrerequisite	go on the internet	buy a computer	1.5849625007211563
136467	136467	CapableOf	young person	fall in love	1.5849625007211563
535704	535704	HasPrerequisite	walk in the rain	dress appropriately	1.5849625007211563
 95466	 95466	AtLocation	an explosive	bomb	2.807354922057604
 90983	 90983	CapableOf	she	explain all detail	1.5849625007211563
176449	176449	NotCapableOf	suprisingly you	draw in them	1.5849625007211563
362983	362983	HasProperty	Drive-throughs	good for taking food home	1.5849625007211563
465118	465118	AtLocation	member	cabinet	1.5849625007211563
537009	537009	AtLocation	something	the pub	2.321928094887362
26843788	A growing body of evidence supports an important role of T helper type 17 ( Th17 ) cells along with impaired T regulatory ( Treg ) cells in the development of T1D in animal models and humans.	supports	A growing body of evidence	an important role of T helper type 17 ( Th17 ) cells along with impaired T regulatory ( Treg ) cells in the development of T1 D in humans	1	1			
486998	486998	UsedFor	a hairdressing salon	gossip	2.321928094887362
 23394	 23394	DefinedAs	atelic and telic	two type of aktionsart	1.5849625007211563
424746	424746	Desires	a person	and end to cultural madness	1.5849625007211563
 40024	 40024	ReceivesAction	oranges	pressed	1.5849625007211563
508295	508295	HasSubevent	improve your image	false pride	1.5849625007211563
395446	395446	IsA	dances	bhangra	2.0
105689	105689	ReceivesAction	aries	represent by ram	1.5849625007211563
138006	138006	NotDesires	Your mother	you to die	1.5849625007211563
449446	449446	HasSubevent	attend classical concert	clap	3.1699250014423126
584385	584385	AtLocation	person	in bus	2.584962500721156
 12947	Together , the Alden Trust and the other foundations controlled by the firm have contributed $ 1.7 million to Clark in the last five years .	controlled by	the other foundations	the firm	1	1			
 55767	 55767	DefinedAs	English	official language of Australia	1.5849625007211563
330730	330730	IsA	boy is blowing out six candles on a birthday cake. behind him	woman or girl with her hands over her mouth	1.5849625007211563
 38059	In the meantime , the black giant had begun his own survey of the campground , where three nights before Hanukkah and his fellows had shared a roast goat and a looted cask of sharab , and some fool had made the mistake of removing the gag from the stripling 's mouth to see if , plied with drink , he might say or do something amusing .	had begun his own survey of the campground In	the black giant	the meantime	1	1			
407809	407809	AtLocation	space	sky	1.5849625007211563
107910	107910	AtLocation	buds	sack	1.5849625007211563
362759	362759	CapableOf	snake eye	advance token by two	1.5849625007211563
 22182	 22182	MadeOf	zombie	cell	2.0
582109	582109	IsA	one kind of pet	a kitten	1.5849625007211563
503675	503675	NotDesires	a person	have no free time	1.5849625007211563
189066	189066	CapableOf	fruit	be sweet and sometimes sour	1.5849625007211563
513443	513443	CapableOf	present	surprise child	3.1699250014423126
149368	149368	HasA	old lady	tea set	1.5849625007211563
554486	554486	IsA	freedom	a cruise ship	1.5849625007211563
549267	549267	ReceivesAction	Security at Parliament House in Canberra	tightened	1.5849625007211563
 22055	 22055	PartOf	an epicalyx	a strawberry	1.5849625007211563
282592	282592	UsedFor	shop	buy thing that you want	2.321928094887362
262136	262136	Causes	conversation	one can gain knowledge	2.0
187462	187462	HasProperty	People sometimes comfort those who	sad	1.5849625007211563
401611	401611	CapableOf	you	do trick with yo-yo	1.5849625007211563
454131	454131	IsA	irish dance	dance	2.0
 98601	 98601	MotivatedByGoal	go to the pub	socialize with your friends	1.5849625007211563
436039	436039	PartOf	Study	education	1.5849625007211563
213495	213495	HasSubevent	water plant	get floor wet	1.5849625007211563
376876	376876	AtLocation	blowfish	aqaurium	1.5849625007211563
491996	491996	IsA	earrings	jewelry for the ears	1.5849625007211563
 10537	 10537	MotivatedByGoal	buy products	become more safe	1.5849625007211563
128290	128290	CapableOf	your expenses	come out of your savings	1.5849625007211563
244330	244330	ReceivesAction	world	cover with water	1.5849625007211563
555854	555854	DefinedAs	spot pond turtle	geoclemys hamiltonii	1.5849625007211563
332974	332974	HasPrerequisite	analyse something	eye towards detail	1.5849625007211563
503071	503071	AtLocation	person	art show	1.5849625007211563
458849	458849	AtLocation	pool table	bowl alley	2.0
353581	353581	AtLocation	many classrooms	a school	1.5849625007211563
  9488	  9488	Causes	watch tv show	lose hour of your life	1.5849625007211563
264142	264142	AtLocation	something	my stomach	2.321928094887362
325075	325075	Causes	fall in love	pain	1.5849625007211563
 35394	 35394	IsA	censer	fireproof incense burner	2.0
 11437	But that does n't mean that the protections are n't an obstacle to new housing . ''	are an obstacle to	the protections	new housing	1	1			
 24705	 24705	HasPrerequisite	post a message	log on	1.5849625007211563
271934	271934	CapableOf	one	put alcohol in flask	1.5849625007211563
 69275	 69275	NotHasProperty	a lightbulb which	burning	1.5849625007211563
 95491	 95491	Causes	awaking	to have a hangover	1.5849625007211563
123498	123498	CapableOf	You	recycle aluminum cans	1.5849625007211563
290580	290580	HasSubevent	going for a walk	go through a door	1.5849625007211563
161089	161089	HasProperty	the worlld	big	1.5849625007211563
240998	240998	AtLocation	acters	theater	2.0
174049	174049	IsA	The lowest point in Bulgaria	Black Sea 0 m	1.5849625007211563
 35060	 35060	CapableOf	something	fall out of a tree	1.5849625007211563
289818	289818	CausesDesire	eye contact	talk to woman	2.0
359865	359865	UsedFor	Cloth	make pants	1.5849625007211563
219909	219909	DefinedAs	soccer	#1 sport in the world	1.5849625007211563
127812	127812	IsA	statement activity someone can do be be help answer question simple act of be alive	activity	1.5849625007211563
553424	553424	UsedFor	advance into battle	combat	1.5849625007211563
201231	201231	DefinedAs	a boxer	A type of dog	1.5849625007211563
517755	517755	UsedFor	wing	soar	1.5849625007211563
153721	153721	IsA	A filbert	a nut	2.584962500721156
354504	354504	NotHasProperty	creation science	science at all	1.5849625007211563
577281	577281	HasPrerequisite	seeing your idea become reality	hard work	1.5849625007211563
594773	594773	Causes	groom	neatness	1.5849625007211563
348115	348115	MotivatedByGoal	water a plant	the soil was dry	1.5849625007211563
584704	584704	HasSubevent	percent go	they be go high	1.5849625007211563
325145	325145	Causes	getting wet	cooling off	2.0
304960	304960	HasPrerequisite	play chess	think	1.5849625007211563
374190	374190	AtLocation	sew machine	tailor shop	1.5849625007211563
267122	267122	IsA	apple pie a la mode	an American tradition	1.5849625007211563
426967	426967	AtLocation	microwave	refrigerator	1.5849625007211563
 73403	 73403	DefinedAs	one famous character with kyphosis	hunchback of notredame	1.5849625007211563
  9853	  9853	HasFirstSubevent	lucid dream	become aware that you are dreaming	1.5849625007211563
598528	598528	HasPrerequisite	surprise someone	hide from them	1.5849625007211563
 38861	 38861	MotivatedByGoal	send e-mail	advertise	1.5849625007211563
164823	164823	HasLastSubevent	wait on table	get tip	1.5849625007211563
388056	388056	NotCapableOf	vegetarian	eat meat include chicken	1.5849625007211563
429828	429828	CapableOf	clueless person	bug another person	1.5849625007211563
197759	197759	CapableOf	You	pick the short straw	1.5849625007211563
 12029	Performers include Diana Krall , the Wayne Shorter Quarette with Brian Blade , John Patitucci and Danilo Pérez , the Chick Corea New Trio , Femi Kuti and the Positive Force , the Nicholas Payton Armstrong Centennial Celebration , Gladys Knight , George Benson , Arturo Sandoval , the Roy Hargrove Quintet and Boney James .	include	Performers	Diana Krall	1	1			
529835	529835	UsedFor	go see play	recreation	1.5849625007211563
451384	451384	HasSubevent	go for swim	tread water	1.5849625007211563
284033	284033	AtLocation	relic	museum	1.5849625007211563
 51990	 51990	HasProperty	human	good	2.0
459473	459473	HasProperty	The potato chips	stale	1.5849625007211563
408821	408821	UsedFor	business class airplane seat	businesswoman	2.321928094887362
 70685	 70685	UsedFor	a movie house	films	1.5849625007211563
260842	260842	AtLocation	stomach acid	in the belly of a whale	1.5849625007211563
427643	427643	AtLocation	ficus	plant store	2.584962500721156
532663	532663	HasProperty	computer that hurt good person	bad	1.5849625007211563
 91427	 91427	HasPrerequisite	skate	put on your skate shoe	1.5849625007211563
 14719	 14719	UsedFor	case of beer	have fun	1.5849625007211563
446965	446965	AtLocation	student	bed	1.5849625007211563
362868	362868	HasProperty	a toilet plunger	useful in unclogging stopped up toilets	1.5849625007211563
224569	224569	IsA	Cold areas	uncomfortable places	1.5849625007211563
528217	528217	CausesDesire	cuddly date	tickle	1.5849625007211563
363062	363062	HasSubevent	judge someone	make them sad	1.5849625007211563
520896	520896	UsedFor	a vcr	record television programs	2.321928094887362
140134	140134	HasPrerequisite	lose weight	avoid fat souces	1.5849625007211563
278904	278904	HasSubevent	breathe some fresh air	new thought occur	1.5849625007211563
 97435	 97435	DefinedAs	granndmother	your father mother	2.0
312508	312508	UsedFor	glass case	keep glass safe	1.5849625007211563
348270	348270	HasProperty	A below par score	good in golf	1.5849625007211563
235343	235343	AtLocation	and apple	an apple orchard	2.0
116525	116525	UsedFor	bait	catch fish	3.0
 97300	 97300	HasSubevent	take midterm	fail	1.5849625007211563
  8044	  8044	HasA	world	atmosphere	1.5849625007211563
320138	320138	UsedFor	a saddle	sit on	1.5849625007211563
495422	495422	CapableOf	You	trust me on this	1.5849625007211563
477396	477396	Causes	pave park area	drainage problem	1.5849625007211563
416559	416559	AtLocation	a ventilation system	large building	2.807354922057604
102525	102525	CausesDesire	vacation	learn language	1.5849625007211563
113898	113898	HasPrerequisite	jumping out of a window	the ability to jump	1.5849625007211563
301073	301073	Causes	serving justice	effort	1.5849625007211563
130825	130825	HasPrerequisite	surf web	alot of patience	1.5849625007211563
  9908	  9908	IsA	boot	cover	1.5849625007211563
 13541	Supporters of that position include the two Health Committee chairmen , Senator Michael J. Tully , a Republican from Roslyn Heights , and Assemblyman Richard N. Gottfried , a Democrat from Manhattan .	is a Republican from	Assemblyman Richard N. Gottfried	Roslyn Heights	1	1			
186024	186024	HasSubevent	buy present for others	your money will decrease	1.5849625007211563
460777	460777	CapableOf	sunset	create many color in sky	1.5849625007211563
 50745	 50745	UsedFor	lose weight	compete in olympics	2.321928094887362
526187	526187	UsedFor	watch television	get news	1.5849625007211563
 13407	Wash and coarsely chop cilantro , and process in food processor with the ginger , sesame paste , soy sauce , sherry , vinegar and sugar to blend thoroughly .	paste	sesame	soy sauce to blend thoroughly process in food processor with the ginger	1	1			
 87847	 87847	HasA	vacuum	almost no mass in it	1.5849625007211563
409538	409538	CapableOf	woman	doubt word of man	1.5849625007211563
114569	114569	UsedFor	rod	hit	1.5849625007211563
396911	396911	HasPrerequisite	buy beer	locate beer vendor	1.5849625007211563
346101	346101	AtLocation	gravity	supermarket	1.5849625007211563
565382	565382	UsedFor	stab to death	person who have lose their mind	1.5849625007211563
 91777	 91777	ReceivesAction	Loyalty	rewarded	1.5849625007211563
 76834	 76834	NotDesires	person	spend a holiday alone	2.321928094887362
342265	342265	CapableOf	king	live in castle	1.5849625007211563
20958092	Lessons learned : The authors argue that the current Canadian Diabetes Association Clinical Practice Guidelines are insufficient to provide a basis for health care and funding policies related to T2D management in the First Nation population.	learned	Lessons	The authors argue that the current Canadian Diabetes Association Clinical Practice Guidelines are insufficient to provide a basis for funding policies	1	1			
286881	286881	Causes	do crossword puzzle	time pass	1.5849625007211563
530787	530787	HasProperty	winning for trying	good	1.5849625007211563
328335	328335	UsedFor	a soldier	regretting Vietnam	1.5849625007211563
411104	411104	HasPrerequisite	pass sentence	be judgemental	2.0
187460	187460	NotHasA	fish	wheel	1.5849625007211563
111872	111872	HasSubevent	flirt	you get rape	1.5849625007211563
248082	248082	AtLocation	a crows nest	a boat	1.5849625007211563
427686	427686	IsA	A Zeppelin	rigid airship	1.5849625007211563
155805	155805	CapableOf	children	need their hair cut	1.5849625007211563
425833	425833	HasPrerequisite	play ball	practice a lot	1.5849625007211563
 55364	 55364	UsedFor	a tin	holding tobacco	1.5849625007211563
479768	479768	UsedFor	book	belief	1.5849625007211563
562638	562638	Causes	looking better	a lot of attention	1.5849625007211563
472254	472254	DefinedAs	history	manifestation of complex adaptive system	1.5849625007211563
261956	261956	CapableOf	A human being	feel grateful	1.5849625007211563
578593	578593	HasSubevent	wash your clothe	use fabric softener	1.5849625007211563
 61888	 61888	MadeOf	glue	flour and water	2.321928094887362
 73306	 73306	IsA	it	rudy birthday	1.5849625007211563
367052	367052	UsedFor	mug	drink from	3.1699250014423126
223615	223615	HasSubevent	design software	your computer would crash	1.5849625007211563
449213	449213	CapableOf	coach	cut player	1.5849625007211563
582225	582225	UsedFor	invest money or energy	gain something	1.5849625007211563
185876	185876	CapableOf	Attitude	matter in a performance	1.5849625007211563
 45636	 45636	UsedFor	joining the army	getting paid	2.0
 96232	 96232	HasPrerequisite	becoming a scuba diver	training and equipment	1.5849625007211563
241956	241956	HasProperty	fact teach to open mind	false	1.5849625007211563
275917	275917	IsA	this	man empty wash machine	1.5849625007211563
430645	430645	HasSubevent	shop	buy something	1.5849625007211563
390274	390274	AtLocation	a bass baritone	an orchestra	1.5849625007211563
419535	419535	UsedFor	write story	teach	1.5849625007211563
431533	431533	HasFirstSubevent	go to the pub	have a beer	1.5849625007211563
 32085	 32085	AtLocation	a fetus	the jar	1.5849625007211563
139625	139625	HasProperty	tuna	eat raw	1.5849625007211563
172328	172328	CapableOf	young woman	look beautiful	1.5849625007211563
278592	278592	Causes	receiving a degree	you get a good job	1.5849625007211563
 35232	But because Mr. Gingrich probably could not win the party nomination , Mr. Smith does not want him to fail .	is	Gingrich	male	1	1			
318234	318234	Causes	sating your hunger	becoming full	1.5849625007211563
176929	176929	MotivatedByGoal	drink coffee	you be tire	1.5849625007211563
273078	273078	CapableOf	someone	fly a flag	1.5849625007211563
309362	309362	IsA	oratorio	sing	2.0
124540	124540	HasSubevent	get contract	dance of joy	1.5849625007211563
283484	283484	HasSubevent	people have fun	time seems to speed up	1.5849625007211563
401443	401443	HasLastSubevent	pay cash	put change in your wallet	1.5849625007211563
23912764	This review will expand on the most recent advances in the quest for T1D determinants , drawing upon novel research tools that epidemiology , genetics , microbiology , and immunology have provided , linking them to the major hypotheses associated with T1D etiology , and discussing the future frontiers.	with discussing	the major hypotheses	the future frontiers	1	1			
465010	465010	HasPrerequisite	start fire	spark	1.5849625007211563
381370	381370	CapableOf	a teacher	hand out papers	1.5849625007211563
584765	584765	Causes	killing people	you get arrested	2.0
226856	226856	MotivatedByGoal	handle proposal	do good job	1.5849625007211563
369792	369792	Causes	burying the cat	filling a hole in the ground	1.5849625007211563
458149	458149	HasLastSubevent	buy Christmas presents	give them to people	1.5849625007211563
 46889	 46889	AtLocation	stapler	desk drawer	2.584962500721156
224442	224442	AtLocation	snake	tall moist grass new england specie	1.5849625007211563
575685	575685	UsedFor	Japanese	speach	2.0
184093	184093	IsA	death	possible outcome of judicial activity	1.5849625007211563
382288	382288	UsedFor	menu	decide what to eat	2.321928094887362
522949	522949	CapableOf	we	carry money in cash	1.5849625007211563
300692	300692	MotivatedByGoal	repair umbrella	use it if it rain	1.5849625007211563
 26826	After the Corniche -LRB- where the luxury hotels are situated -RRB- , Zamalek is the area most convenient to shops , restaurants and taxis .	is the area most convenient to taxis After	Zamalek	the Corniche	1	1			
535473	535473	NotCapableOf	a symbol,	means anything to me	1.5849625007211563
 94720	 94720	CapableOf	artists	try painting	1.5849625007211563
354422	354422	CapableOf	Butter	spread on bread	3.1699250014423126
426101	426101	MotivatedByGoal	bring in verdict	finish trial	1.5849625007211563
598722	598722	HasPrerequisite	make a better world	be nice	1.5849625007211563
100364	100364	IsA	religion	wish-fulfillment	1.5849625007211563
366963	366963	UsedFor	a power screwdriver	easily working with screws	1.5849625007211563
 42963	 42963	IsA	oscar mossberg	inventor and designer of firearm	1.5849625007211563
531339	531339	IsA	cat	felins	2.584962500721156
591033	591033	HasProperty	universe	old	2.321928094887362
151838	151838	CapableOf	your grandma	mail you a letter	1.5849625007211563
349758	349758	CapableOf	a daredevil	attempt the impossible	1.5849625007211563
319676	319676	Causes	surf web	learn more information	1.5849625007211563
597869	597869	HasA	not all shoes	a sole	1.5849625007211563
142551	142551	HasSubevent	hear music	thonderstorm	1.5849625007211563
140751	140751	UsedFor	dancing	expressing emotion	1.5849625007211563
356030	356030	IsA	this	speedboat go fast	1.5849625007211563
227443	227443	CausesDesire	sting	wash dirt from between your toes	1.5849625007211563
576310	576310	HasA	most culture	ceremony call marriage	1.5849625007211563
292360	292360	IsA	book of shadows	book of magickal spells, rituals, and lore	1.5849625007211563
520667	520667	UsedFor	smoking	attempting to appear suave	1.5849625007211563
162322	162322	DefinedAs	brother	elder brother and younger brother	2.0
171909	171909	CausesDesire	Evil	obstruct justice	1.5849625007211563
506814	506814	HasSubevent	wash clothes	put the detergent in the machine	1.5849625007211563
 94480	 94480	UsedFor	a clothes closet	your wardrobe	1.5849625007211563
563343	563343	HasSubevent	finding information	take notes	1.5849625007211563
501896	501896	IsA	copper	good conductor of electricity	3.4594316186372978
509339	509339	UsedFor	striking a match	creating light	1.5849625007211563
  8723	Any further reduction , it says , would force N.T.T. to either charge its retail customers higher rates -- which would be all but impossible , politically -- or absorb the pain itself , since the law prohibits it from simply eliminating unprofitable service . ''	be	higher rates	QUANT_O_1	1	1			
 63779	 63779	Desires	Old men	talk about their youth	1.5849625007211563
104974	104974	CapableOf	sky	appear gray	1.5849625007211563
 26459	 26459	AtLocation	something	branch	1.5849625007211563
 31438	 31438	HasProperty	know-it-all	annoy to be around	1.5849625007211563
377325	377325	Causes	meet girl	confusion	1.5849625007211563
253509	253509	IsA	One impairment a person might have	a cornea transplant	1.5849625007211563
188611	188611	UsedFor	a service counter	receive service	1.5849625007211563
435430	435430	CausesDesire	boredom	read a letter	1.5849625007211563
 42069	 42069	HasA	every cloud	silver line	1.5849625007211563
111754	111754	IsA	marriage	bank account	1.5849625007211563
177210	177210	IsA	beer	carbonate	2.0
234548	234548	UsedFor	book	store information	2.584962500721156
226831	226831	UsedFor	adhesive bandage	knee area	1.5849625007211563
173108	173108	AtLocation	a mammoth	the ground	2.584962500721156
353387	353387	HasProperty	nietzsche	classify as moral skeptic	2.321928094887362
357520	357520	NotHasProperty	freezers	common in arctic areas	1.5849625007211563
549133	549133	HasProperty	athletes	very competitive	2.321928094887362
285669	285669	AtLocation	an important letter	the mail box	1.5849625007211563
122288	122288	HasA	hose	vacant core	1.5849625007211563
148739	148739	IsA	pumpkin	gourd	2.321928094887362
404747	404747	CapableOf	A laundromat is a place you	go to wash clothes	1.5849625007211563
 99483	 99483	IsA	island	surounded by water	1.5849625007211563
114002	114002	IsA	rioja	spanish wine	1.5849625007211563
255643	255643	HasSubevent	do housework	you break your ankle	1.5849625007211563
310821	310821	AtLocation	urban tumbleweed	on the street	1.5849625007211563
215882	215882	AtLocation	well dressed people	the theatre	1.5849625007211563
514988	514988	MotivatedByGoal	make person laugh	them to have good time	1.5849625007211563
261961	261961	Causes	drive your car	get ticket	1.5849625007211563
408622	408622	UsedFor	a river	a water source for homes	1.5849625007211563
537762	537762	HasPrerequisite	play violin	patience	1.5849625007211563
