   229	   229	HasA	build	light dome	1.5849625007211563
   230	   230	UsedFor	telephone	talk to friend	3.0
   231	   231	DefinedAs	mountain zebra	equus zebra zebra	1.5849625007211563
   232	   232	IsA	monarchy	outdated form of governent	1.5849625007211563
   233	   233	UsedFor	light match	light piolet light	2.321928094887362
   234	   234	Desires	person	eat pussy	2.321928094887362
   235	   235	HasProperty	rose	associate with emotion of love	1.5849625007211563
   236	   236	IsA	one type of exercise	lift weight	1.5849625007211563
   237	   237	DefinedAs	thin	opposite of fat	2.321928094887362
   238	   238	HasSubevent	maintain muscle strength	keep in shape	1.5849625007211563
   239	   239	UsedFor	chess board	entertainment	2.321928094887362
   240	   240	IsA	galopagos island	home to giant land turtle	1.5849625007211563
   241	   241	ReceivesAction	pesticide	wash off before eat this apple	1.5849625007211563
   242	   242	CapableOf	ontology	group similar thing	2.0
   243	   243	HasProperty	flower	pollinate or cross-pollinate	1.5849625007211563
   244	   244	AtLocation	card slot	atm machine	3.0
   245	   245	Desires	person	warm coat	2.584962500721156
   246	   246	CapableOf	person	rest their foot	1.5849625007211563
   247	   247	IsA	cricket	game	2.584962500721156
   248	   248	HasSubevent	stay in bed	you get rest	2.0
   249	   249	AtLocation	koala	eucalyptus forest	2.321928094887362
   250	   250	AtLocation	26 letter	english language	2.807354922057604
   251	   251	CausesDesire	what	read book	1.5849625007211563
   252	   252	IsA	wing	limb	2.0
   253	   253	IsA	this	amatuer photo of tornado	1.5849625007211563
   254	   254	HasProperty	robin eggshell	blue	1.5849625007211563
   255	   255	IsA	two of purpose of prison	rehabilitation and punishment	1.5849625007211563
   256	   256	PartOf	toe	leg	2.0
   257	   257	IsA	lanceman	soldier	2.0
   258	   258	CapableOf	penis	pee	2.584962500721156
   259	   259	Causes	pray	feel good	1.5849625007211563
   260	   260	ReceivesAction	paper	burn	3.4594316186372978
   261	   261	IsA	rose	not catfood	1.5849625007211563
   262	   262	HasProperty	tape	sticky	2.807354922057604
   263	   263	HasSubevent	play game of chess	move pawn	2.584962500721156
   264	   264	CausesDesire	need	write program	2.321928094887362
   265	   265	UsedFor	airplane seat	sit in	3.0
   266	   266	CapableOf	even toy	be weapon	1.5849625007211563
   267	   267	UsedFor	cold faucet	draw cold water	2.584962500721156
   268	   268	PartOf	get messy	good sex	1.5849625007211563
   269	   269	HasPrerequisite	invest money or energy	expect return on your investment	1.5849625007211563
   270	   270	CapableOf	coffee	stain cup	1.5849625007211563
   271	   271	HasProperty	two mind	good than one	1.5849625007211563
   272	   272	CapableOf	pilot	wear unifrom	1.5849625007211563
   273	   273	Causes	live	get old	1.5849625007211563
   274	   274	HasA	alarm clock	large bell	1.5849625007211563
   275	   275	AtLocation	coffee	mug	2.321928094887362
   276	   276	PartOf	hull	ship	2.321928094887362
   277	   277	IsA	fruit	kind of food	2.0
   278	   278	CapableOf	girl	kiss boy	3.0
   279	   279	RelatedTo	olympics	medal	2.0
   280	   280	IsA	beach	where land meet ocean	1.5849625007211563
   281	   281	HasSubevent	have shower	masturbate	2.0
   282	   282	HasPrerequisite	eat apple	find apple	2.0
   283	   283	AtLocation	sign	roadblock	2.0
   284	   284	HasPrerequisite	effective teach	understand how student think	1.5849625007211563
   285	   285	AtLocation	shark	seawater	2.584962500721156
   286	   286	CapableOf	winner	get trrophies	1.5849625007211563
   287	   287	IsA	dog bone	small than dinosaur bone	1.5849625007211563
   288	   288	IsA	hinge door and house	not in sun	1.5849625007211563
   289	   289	CapableOf	speed boat	travel very fast	1.5849625007211563
   290	   290	HasPrerequisite	chat with friend	meet your friend	2.0
   291	   291	AtLocation	chess rook	chess	2.584962500721156
   292	   292	AtLocation	coconut	tree	1.5849625007211563
   293	   293	Causes	go fish	have fish for dinner	1.5849625007211563
   294	   294	IsA	horse	common farm animal	1.5849625007211563
   295	   295	HasSubevent	run	drink lot	1.5849625007211563
   296	   296	HasSubevent	wake up in morning	gather thing for leave home	2.0
   297	   297	NotHasProperty	this bridge	suppose to collapse	1.5849625007211563
   298	   298	NotIsA	gek	solid or liquid	1.5849625007211563
   299	   299	PartOf	nose	head	2.807354922057604
   300	   300	HasProperty	person want food when they	hungry	2.321928094887362
   301	   301	AtLocation	pencil	someone ear	1.5849625007211563
   302	   302	IsA	barbecue	use outdoors	1.5849625007211563
   303	   303	AtLocation	someone	playground	2.321928094887362
   304	   304	HasSubevent	read to your child	lose your voice	1.5849625007211563
   305	   305	NotCapableOf	person	live in ocean	2.0
   306	   306	HasProperty	doctor can help you if you	sick	1.5849625007211563
   307	   307	CapableOf	horse	sleep stand	2.321928094887362
   308	   308	AtLocation	religious fanatic	front door	2.321928094887362
   309	   309	AtLocation	company	countryside	2.0
   310	   310	UsedFor	pulpit	bully	2.0
   311	   311	HasProperty	axe	dangerous	2.321928094887362
   312	   312	UsedFor	theater hall	concert	2.321928094887362
   313	   313	HasA	book	word and or picture	2.807354922057604
   314	   314	CapableOf	experiment	prove hypothesis	1.5849625007211563
   315	   315	UsedFor	textile	make suit	2.321928094887362
   316	   316	HasPrerequisite	move car	release brake	2.807354922057604
   317	   317	UsedFor	linen chest	store bed	2.321928094887362
   318	   318	Causes	meet friend	happiness	3.4594316186372978
   319	   319	HasSubevent	make love	laugh	1.5849625007211563
   320	   320	AtLocation	fungus	nature	2.321928094887362
   321	   321	HasPrerequisite	fiddle	get violin	2.584962500721156
   322	   322	CapableOf	dolphin	swim	2.807354922057604
   323	   323	IsA	rooster	mean sometimes	1.5849625007211563
   324	   324	DefinedAs	st	amazona versicolor	1.5849625007211563
   325	   325	ReceivesAction	duck	hunt for sport and for food	1.5849625007211563
   326	   326	IsA	ruby	jewel	2.0
   327	   327	HasPrerequisite	pray	belief in something other than oneself	2.0
   328	   328	MotivatedByGoal	see something new	want to learn something new	2.321928094887362
   329	   329	IsA	this	poster picture someone meditate	1.5849625007211563
   330	   330	NotIsA	gamble	good financial pasttime	1.5849625007211563
   331	   331	ReceivesAction	popcorn	serve in movie theater	1.5849625007211563
   332	   332	HasPrerequisite	write program	have paper	2.0
   333	   333	IsA	it	boot	1.5849625007211563
   334	   334	CapableOf	painter	draw	2.0
   335	   335	ReceivesAction	volcano	cause by upwelling magma	1.5849625007211563
   336	   336	CapableOf	bird egg make	omlettes	1.5849625007211563
   337	   337	IsA	royalty	ordinary human be	1.5849625007211563
   338	   338	HasProperty	tool	use to move air	1.5849625007211563
   339	   339	UsedFor	percussion instrument	strike	2.0
   340	   340	IsA	cellist	performer	2.0
   341	   341	CapableOf	stopwatch	time event	2.807354922057604
   342	   342	HasA	air	pressure	2.321928094887362
   343	   343	CapableOf	woman	dress herself	3.0
   344	   344	UsedFor	spoon	consume something liquid	2.321928094887362
   345	   345	Causes	eat too much	weight gain	1.5849625007211563
   346	   346	IsA	this	photograph of typewriter	1.5849625007211563
   347	   347	HasSubevent	walk	whistle	2.584962500721156
   348	   348	NotDesires	person	excuse	2.321928094887362
   349	   349	ReceivesAction	champagne	make in france	2.0
   350	   350	HasSubevent	dean office	you will be expel from school	2.0
   351	   351	HasPrerequisite	commit to memory	concentration	2.321928094887362
   352	   352	AtLocation	many form	life	1.5849625007211563
   353	   353	CapableOf	glue	stick to you	2.0
   354	   354	HasA	walnut	shell	2.0
   355	   355	HasPrerequisite	understand organic chemistry	understand basic chemistry	1.5849625007211563
   356	   356	CapableOf	musician	practice many hour to become good	1.5849625007211563
   357	   357	CapableOf	you	brush your tooth with toothbrush	1.5849625007211563
   358	   358	MotivatedByGoal	breathe	you need air	1.5849625007211563
   359	   359	UsedFor	turnstile	count entrant	2.321928094887362
   360	   360	HasPrerequisite	debate politics	talk to friend	1.5849625007211563
   361	   361	HasSubevent	work box office	you sell movie ticket	2.0
   362	   362	HasPrerequisite	take walk	use your leg	1.5849625007211563
   363	   363	IsA	this	mark of office	1.5849625007211563
   364	   364	HasProperty	champagne	drunk to celebrate special occasion	1.5849625007211563
   365	   365	Desires	saint	be good	1.5849625007211563
   366	   366	IsA	storage pan	container	2.0
   367	   367	IsA	saucer	dish	2.0
   368	   368	UsedFor	plunger	open drain	1.5849625007211563
   369	   369	NotDesires	office worker	monday to come	2.0
   370	   370	UsedFor	cross street	get to other side	2.321928094887362
   371	   371	CapableOf	parcel service	ship package	2.0
   372	   372	HasPrerequisite	become scuba diver	investigate condition	2.0
   373	   373	CausesDesire	need for grocery	go to market	2.0
   374	   374	IsA	this person	hike	1.5849625007211563
   375	   375	MotivatedByGoal	determine truth	know	2.0
   376	   376	AtLocation	lens	eye	2.0
   377	   377	UsedFor	pelt	make fur coat	1.5849625007211563
   378	   378	MotivatedByGoal	ski	ski be fun	2.0
   379	   379	NotDesires	mom	her child to be lonely	2.0
   380	   380	IsA	artery	channel along	1.5849625007211563
   381	   381	NotCapableOf	dog	speak human language	1.5849625007211563
   382	   382	NotHasProperty	animal	smart as human	1.5849625007211563
   383	   383	CapableOf	gardener	plant seed	2.321928094887362
   384	   384	AtLocation	furniture dresser	furniture store	3.0
   385	   385	HasPrerequisite	knit	buy some wool and knit needle	1.5849625007211563
   386	   386	HasSubevent	buy something	ask for menu	2.0
   387	   387	UsedFor	lawyer	prosecute crime	1.5849625007211563
   388	   388	UsedFor	coffee cup	hold coffee	1.5849625007211563
   389	   389	ReceivesAction	dog be very loyal and	train	1.5849625007211563
   390	   390	CausesDesire	insanity	advance into battle	2.0
   391	   391	IsA	pain	symptom	2.321928094887362
   392	   392	UsedFor	clothe closet	hang clothe	2.807354922057604
   393	   393	Causes	pass class	joy	2.584962500721156
   394	   394	HasSubevent	take exam	you forget thing	2.0
   395	   395	Causes	olympic game	you watch news	2.0
   396	   396	HasSubevent	look good	admire yourself in mirror	1.5849625007211563
   397	   397	HasA	watermelon	black seed	2.0
   398	   398	AtLocation	frisbee	state park	1.5849625007211563
   399	   399	MotivatedByGoal	say you	thank someone	2.321928094887362
   400	   400	AtLocation	lizard	sunny spot	1.5849625007211563
   401	   401	HasPrerequisite	lose weight	eat less and exercise	2.321928094887362
   402	   402	CausesDesire	be male	procreate	2.0
   403	   403	IsA	disco	dance	2.0
   404	   404	Causes	take walk	find stray dog	2.0
   405	   405	UsedFor	snow	make snowman	3.3219280948873626
   406	   406	IsA	white	color commonly	1.5849625007211563
   407	   407	HasPrerequisite	skate	put skate on	3.0
   408	   408	HasSubevent	read letter	hold letter in your hand	2.584962500721156
   409	   409	AtLocation	cat	your lap	3.0
   410	   410	Causes	give gift	be thank	2.0
   411	   411	AtLocation	pizza	oven	3.0
   412	   412	IsA	turtes	slow mother fucker	1.5849625007211563
   413	   413	AtLocation	internet	home	1.5849625007211563
   414	   414	Causes	play ball	have fun	2.0
   415	   415	HasA	pen can write because they	ink	1.5849625007211563
   416	   416	CapableOf	you	wind down	1.5849625007211563
   417	   417	HasSubevent	propose to woman	put ring on her finger	2.321928094887362
   418	   418	AtLocation	light pole	street	2.584962500721156
   419	   419	AtLocation	crab	tidepool	2.807354922057604
   420	   420	CreatedBy	steam	heat water	1.5849625007211563
   421	   421	UsedFor	game	learn	2.321928094887362
   422	   422	MadeOf	penis	flesh	2.321928094887362
   423	   423	ReceivesAction	bed	find in hotel	2.321928094887362
   424	   424	HasSubevent	watch movie	learn something	1.5849625007211563
   425	   425	AtLocation	something	nowhere	2.321928094887362
   426	   426	CapableOf	hat	keep your head warm	1.5849625007211563
   427	   427	HasSubevent	grow vegetable	they get eat by slug	1.5849625007211563
   428	   428	DefinedAs	gray bat	myotis grisescens	1.5849625007211563
   429	   429	UsedFor	celebrate	50 year anniversary	2.584962500721156
   430	   430	UsedFor	attic	keep stuff in	2.0
   431	   431	HasA	some animal	shell	1.5849625007211563
   432	   432	NotDesires	person	tragedy	2.321928094887362
   433	   433	AtLocation	idiot	hockey game	2.0
   434	   434	UsedFor	lecture theatre	teach	3.0
   435	   435	CapableOf	jim morrison	light your fire	1.5849625007211563
   436	   436	CapableOf	painter	letter sign	2.807354922057604
   437	   437	AtLocation	person	department store	2.0
   438	   438	IsA	tennis	great sport	2.0
   439	   439	ReceivesAction	balloon fly because they	fill with hot air	1.5849625007211563
   440	   440	UsedFor	go for run	get some fresh air	2.584962500721156
   441	   441	CapableOf	person	die in accident	2.321928094887362
   442	   442	UsedFor	wash cloth	clean your kitchen counter	2.321928094887362
   443	   443	CapableOf	someone	skate	2.321928094887362
   444	   444	CapableOf	airliner	land at airport	2.321928094887362
   445	   445	HasProperty	some person think france	gorgeous	1.5849625007211563
   446	   446	AtLocation	mouse	old barn	2.807354922057604
   447	   447	Desires	person	do high quality rational think	1.5849625007211563
   448	   448	InstanceOf	queen	rock band	2.0
   449	   449	Causes	climb mountain	avalanche	2.0
   450	   450	AtLocation	business	office build	2.807354922057604
   451	   451	CapableOf	sun	warm face	1.5849625007211563
   452	   452	AtLocation	atheist	classroom	1.5849625007211563
   453	   453	CapableOf	child	play video game	2.321928094887362
   454	   454	IsA	some poem	about love	2.0
   455	   455	PartOf	meningioma	benign tumor	2.0
   456	   456	DefinedAs	execution	high punishment	2.0
   457	   457	DefinedAs	white-haired goldenrod	solidago albopilosa	1.5849625007211563
   458	   458	HasProperty	sandpaper	abrasive	1.5849625007211563
   459	   459	CapableOf	anyone	call 911	1.5849625007211563
   460	   460	UsedFor	tool	help them write	1.5849625007211563
   461	   461	Causes	snowin	it accumulate	2.0
   462	   462	NotHasA	i	time to hang my clothe	1.5849625007211563
   463	   463	AtLocation	world	universe	2.0
   464	   464	HasSubevent	rock im park	be every year in germany	2.0
   465	   465	UsedFor	see exhibit	get culture	2.321928094887362
   466	   466	CapableOf	man	kill specific group	1.5849625007211563
   467	   467	AtLocation	dive board	swim pool	2.0
   468	   468	HasSubevent	learn something new	think	2.321928094887362
   469	   469	AtLocation	musician	tour	1.5849625007211563
   470	   470	UsedFor	chop firewood	use axe	2.321928094887362
   471	   471	AtLocation	map of many different type	be for many different function	1.5849625007211563
   472	   472	CapableOf	bird	build their nest on strong branch	1.5849625007211563
   473	   473	IsA	bat	small rodent mammal	2.0
   474	   474	HasProperty	middle class	tacky	1.5849625007211563
   475	   475	Causes	score homer	crowd cheer for you	2.321928094887362
   476	   476	NotDesires	person	have flu	2.584962500721156
   477	   477	NotCapableOf	termite	eat brick	1.5849625007211563
   478	   478	HasSubevent	read french	study lot	1.5849625007211563
   479	   479	CapableOf	parrot	fly	1.5849625007211563
   480	   480	IsA	orchard	where many fruit tree grow	1.5849625007211563
   481	   481	HasSubevent	relax	feel good	1.5849625007211563
   482	   482	UsedFor	watch film	cry	2.321928094887362
   483	   483	IsA	figure in center	person paddle yellow kayak	1.5849625007211563
   484	   484	UsedFor	bottle of vodka	distribution from wholesaler	2.321928094887362
